position,seed,n_subsets,max_base_feats,n_iter_per_model,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
RB,56,10,15,15,2,GB,0.49424442417914205,0.5375653748229243,39.49737385601555,49.59888773957519,12,DOM+|RDOM+|Draft Capital|ELU|MTF|FUM|10+|YCO/A|Y/RR|Breakout Age|Break%,SpeedxBMI,-17.15168379164026
RB,56,10,15,15,7,GB,0.438834065977025,0.5361850885372041,37.16289128293436,49.67285457849476,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|Y/RR,SpeedxBMI,-7.776687720442874
RB,56,10,15,15,1,GB,0.452011645814891,0.505419495189058,38.55341273860775,51.29384579635421,7,DOM+|RDOM+|Draft Capital|ELU|Breakout Age|MTF,SpeedxBMI,-10.890723500311262
RB,56,10,15,15,4,GB,0.49567160105788066,0.4767091133870529,38.13107818828286,52.761647827605096,12,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR|Break%|YCO/A|FUM|10+|Breakout Age,SpeedxBMI,-11.946463449477996
RB,56,10,15,15,0,GB,0.42979988336217756,0.4665044488836694,42.72254005240362,53.273614799868774,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-8.968609621423408
RB,56,10,15,15,9,GB,0.42979988336217756,0.4665044488836694,42.72254005240362,53.273614799868774,5,DOM+|RDOM+|Draft Capital|ELU,SpeedxBMI,-8.968609621423408
RB,56,10,15,15,8,GB,0.49076237881996715,0.46202506759927187,41.35341869670597,53.49679755848146,12,DOM+|RDOM+|Draft Capital|ELU|Break%|Y/RR|MTF|FUM|10+|YCO/A|Breakout Age,SpeedxBMI,-15.751924715908249
RB,56,10,15,15,5,GB,0.4519356350955635,0.4467881509270305,40.12803864714407,54.24909554133589,7,DOM+|RDOM+|Draft Capital|ELU|Break%|MTF,SpeedxBMI,-0.5755801785060108
RB,56,10,15,15,3,GB,0.48085705734401046,0.4304061025874295,43.084717635082946,55.046464297355115,9,DOM+|RDOM+|Draft Capital|ELU|Y/RR|YCO/A|10+|Break%,SpeedxBMI,0.7987758163500374
RB,56,10,15,15,6,GB,0.4469340829500285,0.37391012836497517,42.32905561242218,57.7118643521625,10,DOM+|RDOM+|Draft Capital|ELU|MTF|Y/RR|Break%|Breakout Age|10+,SpeedxBMI,1.7430933965873383
