position,seed,n_subsets,subset_idx,model,cvR2_mean,TEST_R2,TEST_MAE,TEST_RMSE,n_features,bases,interactions,max_pred
TE,456,10,3,RF,0.541367584913352,0.6160484791423515,1.5382318012797924,1.8751500034826067,4,DOM+|Y/RR|EPA/P,SpeedxBMI,11.337121411505153
TE,456,10,5,RF,0.6142030932439921,0.6047503952558624,1.5577150889738243,1.9025388816710447,9,DOM+|EPA/P|Drop Rate|YAC/R|aDOT|Breakout Age|aYPTPA|Y/RR,SpeedxBMI,11.411309047619033
TE,456,10,8,RF,0.6114568207209563,0.6033010204692858,1.5641398886218194,1.9060239814102593,10,DOM+|Y/RR|Breakout Age|YAC/R|CC%|Drop Rate|aYPTPA|aDOT|EPA/P,SpeedxBMI,11.313500000000024
TE,456,10,2,RF,0.6088649280558507,0.5934072474371092,1.5722304945230914,1.929645964346445,9,DOM+|Y/RR|aDOT|Drop Rate|YAC/R|Breakout Age|CC%|aYPTPA,SpeedxBMI,11.115970694444448
TE,456,10,4,RF,0.5340505607673276,0.5343341580822512,1.6223014091253551,2.065071105322966,6,DOM+|Drop Rate|aYPTPA|aDOT|YAC/R,SpeedxBMI,11.097080249146245
TE,456,10,1,RF,0.5341672606561307,0.524764053258375,1.6019762886228768,2.0861832807139775,5,DOM+|aDOT|CC%|YAC/R,SpeedxBMI,11.163113704573224
TE,456,10,7,RF,0.47275281872698843,0.45174880101288384,1.705296797739747,2.240720120949986,3,DOM+|CC%,SpeedxBMI,11.02936442463819
TE,456,10,0,RF,0.49206789757824276,0.44680565467052213,1.7652360209776172,2.25079885225609,2,DOM+,SpeedxBMI,11.657503787786288
TE,456,10,9,RF,0.5189783548347172,0.4420714055687929,1.8404441358403818,2.2604095264587873,5,DOM+|aYPTPA|EPA/P|Breakout Age,SpeedxBMI,11.50920737517112
TE,456,10,6,RF,0.5207630030593142,0.4146169491550762,1.8934806648566895,2.315356612647231,3,DOM+|Breakout Age,SpeedxBMI,11.59759837301588
