Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2011,Arkansas,299.0,13.0,11.0,2.0,0.0,0.846,478.0,289.0,189.0,299.0,471.0,172.0,63.5,3909.0,26.0,7.0,5.5,1.5,148.4,8.3,8.73,13.1
2011,Georgia,257.0,14.0,10.0,4.0,0.0,0.714,448.0,288.0,160.0,257.0,434.0,177.0,59.2,3423.0,37.0,14.0,8.5,3.2,147.2,7.9,8.14,13.3
2011,Alabama,237.0,13.0,12.0,1.0,0.0,0.923,453.0,106.0,347.0,237.0,357.0,120.0,66.4,2797.0,16.0,8.0,4.5,2.2,142.5,7.8,7.72,11.8
2011,Tennessee,223.0,12.0,5.0,7.0,0.0,0.417,244.0,271.0,-27.0,223.0,400.0,177.0,55.8,2911.0,18.0,12.0,4.5,3.0,125.7,7.3,6.83,13.1
2011,Mississippi State,198.0,13.0,7.0,6.0,0.0,0.538,329.0,256.0,73.0,198.0,349.0,151.0,56.7,2364.0,19.0,13.0,5.4,3.7,124.1,6.8,6.19,11.9
2011,South Carolina,191.0,13.0,11.0,2.0,0.0,0.846,391.0,239.0,152.0,191.0,317.0,126.0,60.3,2359.0,19.0,15.0,6.0,4.7,133.1,7.4,6.51,12.4
2011,Florida,182.0,13.0,7.0,6.0,0.0,0.538,331.0,264.0,67.0,182.0,320.0,138.0,56.9,2414.0,13.0,13.0,4.1,4.1,125.5,7.5,6.53,13.3
2011,Vanderbilt,179.0,13.0,6.0,7.0,0.0,0.462,347.0,281.0,66.0,179.0,346.0,167.0,51.7,2270.0,15.0,18.0,4.3,5.2,110.7,6.6,5.09,12.7
2011,LSU,173.0,14.0,13.0,1.0,0.0,0.929,500.0,158.0,342.0,173.0,279.0,106.0,62.0,2135.0,21.0,5.0,7.5,1.8,147.5,7.7,8.35,12.3
2011,Kentucky,171.0,12.0,5.0,7.0,0.0,0.417,190.0,296.0,-106.0,171.0,336.0,165.0,50.9,1627.0,12.0,12.0,3.6,3.6,96.2,4.8,3.95,9.5
2011,Auburn,164.0,13.0,8.0,5.0,0.0,0.615,334.0,376.0,-42.0,164.0,292.0,128.0,56.2,2022.0,17.0,13.0,5.8,4.5,124.6,6.9,6.09,12.3
2011,Ole Miss,155.0,12.0,2.0,10.0,0.0,0.167,193.0,385.0,-192.0,155.0,313.0,158.0,49.5,1820.0,9.0,13.0,2.9,4.2,99.5,5.8,4.52,11.7
2011,Northwestern,289.0,13.0,6.0,7.0,0.0,0.462,376.0,360.0,16.0,289.0,407.0,118.0,71.0,3305.0,26.0,9.0,6.4,2.2,155.9,8.1,8.4,11.4
2011,Michigan State,288.0,14.0,11.0,3.0,0.0,0.786,434.0,257.0,177.0,288.0,451.0,163.0,63.9,3535.0,26.0,10.0,5.8,2.2,144.3,7.8,7.99,12.3
2011,Iowa,240.0,13.0,7.0,6.0,0.0,0.538,358.0,310.0,48.0,240.0,412.0,172.0,58.3,3052.0,25.0,8.0,6.1,1.9,136.6,7.4,7.75,12.7
2011,Purdue,233.0,13.0,7.0,6.0,0.0,0.538,350.0,349.0,1.0,233.0,391.0,158.0,59.6,2538.0,17.0,11.0,4.3,2.8,122.8,6.5,6.09,10.9
2011,Wisconsin,233.0,14.0,11.0,3.0,0.0,0.786,618.0,266.0,352.0,233.0,328.0,95.0,71.0,3280.0,34.0,5.0,10.4,1.5,186.2,10.0,11.39,14.1
2011,Illinois,226.0,13.0,7.0,6.0,0.0,0.538,294.0,255.0,39.0,226.0,362.0,136.0,62.4,2392.0,14.0,13.0,3.9,3.6,123.5,6.6,5.77,10.6
2011,Indiana,211.0,12.0,1.0,11.0,0.0,0.083,257.0,448.0,-191.0,211.0,378.0,167.0,55.8,2393.0,10.0,11.0,2.6,2.9,111.9,6.3,5.55,11.3
2011,Penn State,181.0,13.0,9.0,4.0,0.0,0.692,251.0,218.0,33.0,181.0,376.0,195.0,48.1,2301.0,10.0,12.0,2.7,3.2,101.9,6.1,5.22,12.7
2011,Nebraska,164.0,13.0,9.0,4.0,0.0,0.692,379.0,304.0,75.0,164.0,293.0,129.0,56.0,2115.0,13.0,8.0,4.4,2.7,125.8,7.2,6.88,12.9
2011,Michigan,155.0,13.0,11.0,2.0,0.0,0.846,433.0,226.0,207.0,155.0,284.0,129.0,54.6,2377.0,22.0,16.0,7.7,5.6,139.2,8.4,7.38,15.3
2011,Minnesota,134.0,12.0,3.0,9.0,0.0,0.25,221.0,380.0,-159.0,134.0,274.0,140.0,48.9,1804.0,10.0,10.0,3.6,3.6,109.0,6.6,5.67,13.5
2011,Ohio State,125.0,13.0,6.0,7.0,0.0,0.462,318.0,273.0,45.0,125.0,245.0,120.0,51.0,1651.0,18.0,5.0,7.3,2.0,127.8,6.7,7.29,13.2
