Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2017,Ole Miss,281.0,12.0,6.0,6.0,0.0,0.5,394.0,415.0,-21.0,281.0,434.0,153.0,64.7,3941.0,28.0,13.0,6.5,3.0,156.3,9.1,9.02,14.0
2017,Auburn,255.0,14.0,10.0,4.0,0.0,0.714,474.0,259.0,215.0,255.0,382.0,127.0,66.8,3267.0,21.0,6.0,5.5,1.6,153.6,8.6,8.95,12.8
2017,Texas A&M,253.0,13.0,7.0,6.0,0.0,0.538,425.0,399.0,26.0,253.0,449.0,196.0,56.3,3266.0,22.0,12.0,4.9,2.7,128.3,7.3,7.05,12.9
2017,Missouri,247.0,13.0,7.0,6.0,0.0,0.538,488.0,414.0,74.0,247.0,430.0,183.0,57.4,4012.0,44.0,14.0,10.2,3.3,163.1,9.3,9.91,16.2
2017,South Carolina,245.0,13.0,9.0,4.0,0.0,0.692,315.0,269.0,46.0,245.0,397.0,152.0,61.7,2794.0,18.0,12.0,4.5,3.0,129.7,7.0,6.58,11.4
2017,Vanderbilt,232.0,12.0,5.0,7.0,0.0,0.417,295.0,376.0,-81.0,232.0,403.0,171.0,57.6,2923.0,27.0,10.0,6.7,2.5,135.6,7.3,7.48,12.6
2017,Alabama,204.0,14.0,13.0,1.0,0.0,0.929,519.0,167.0,352.0,204.0,333.0,129.0,61.3,2708.0,28.0,3.0,8.4,0.9,155.5,8.1,9.41,13.3
2017,Kentucky,196.0,13.0,7.0,6.0,0.0,0.538,332.0,367.0,-35.0,196.0,330.0,134.0,59.4,2446.0,10.0,7.0,3.0,2.1,127.4,7.4,7.06,12.5
2017,Arkansas,192.0,12.0,4.0,8.0,0.0,0.333,345.0,434.0,-89.0,192.0,340.0,148.0,56.5,2465.0,18.0,9.0,5.3,2.6,129.5,7.3,7.12,12.8
2017,Mississippi State,191.0,13.0,9.0,4.0,0.0,0.692,416.0,272.0,144.0,191.0,353.0,162.0,54.1,2170.0,17.0,14.0,4.8,4.0,113.7,6.1,5.33,11.4
2017,Georgia,186.0,15.0,13.0,2.0,0.0,0.867,531.0,246.0,285.0,186.0,305.0,119.0,61.0,2653.0,24.0,9.0,7.9,3.0,154.1,8.7,8.94,14.3
2017,Tennessee,180.0,12.0,4.0,8.0,0.0,0.333,238.0,349.0,-111.0,180.0,319.0,139.0,56.4,2084.0,11.0,10.0,3.4,3.1,116.4,6.5,5.81,11.6
2017,LSU,179.0,13.0,9.0,4.0,0.0,0.692,354.0,246.0,108.0,179.0,300.0,121.0,59.7,2645.0,17.0,4.0,5.7,1.3,149.8,8.8,9.35,14.8
2017,Florida,174.0,11.0,4.0,7.0,0.0,0.364,243.0,300.0,-57.0,174.0,312.0,138.0,55.8,1975.0,10.0,10.0,3.2,3.2,113.1,6.3,5.53,11.4
2017,Indiana,306.0,12.0,5.0,7.0,0.0,0.417,322.0,304.0,18.0,306.0,502.0,196.0,61.0,3188.0,25.0,13.0,5.0,2.6,125.6,6.4,6.18,10.4
2017,Penn State,301.0,13.0,11.0,2.0,0.0,0.846,534.0,214.0,320.0,301.0,458.0,157.0,65.7,3772.0,32.0,10.0,7.0,2.2,153.6,8.2,8.65,12.5
2017,Purdue,292.0,13.0,7.0,6.0,0.0,0.538,328.0,267.0,61.0,292.0,491.0,199.0,59.5,3270.0,27.0,11.0,5.5,2.2,129.1,6.7,6.75,11.2
2017,Ohio State,287.0,14.0,12.0,2.0,0.0,0.857,576.0,266.0,310.0,287.0,440.0,153.0,65.2,3679.0,39.0,10.0,8.9,2.3,160.2,8.4,9.11,12.8
2017,Northwestern,276.0,13.0,10.0,3.0,0.0,0.769,380.0,261.0,119.0,276.0,460.0,184.0,60.0,3040.0,17.0,12.0,3.7,2.6,122.5,6.6,6.17,11.0
2017,Nebraska,265.0,12.0,4.0,8.0,0.0,0.333,309.0,437.0,-128.0,265.0,459.0,194.0,57.7,3330.0,22.0,17.0,4.8,3.7,127.1,7.3,6.55,12.6
2017,Michigan State,247.0,13.0,10.0,3.0,0.0,0.769,319.0,260.0,59.0,247.0,424.0,177.0,58.3,2798.0,20.0,8.0,4.7,1.9,125.5,6.6,6.69,11.3
2017,Wisconsin,204.0,14.0,13.0,1.0,0.0,0.929,473.0,195.0,278.0,204.0,325.0,121.0,62.8,2689.0,25.0,15.0,7.7,4.6,148.4,8.3,7.74,13.2
2017,Iowa,199.0,13.0,8.0,5.0,0.0,0.615,367.0,259.0,108.0,199.0,355.0,156.0,56.1,2468.0,27.0,6.0,7.6,1.7,136.2,7.0,7.71,12.4
2017,Michigan,185.0,13.0,8.0,5.0,0.0,0.615,328.0,245.0,83.0,185.0,346.0,161.0,53.5,2226.0,9.0,10.0,2.6,2.9,110.3,6.4,5.65,12.0
2017,Maryland,175.0,12.0,4.0,8.0,0.0,0.333,289.0,445.0,-156.0,175.0,318.0,143.0,55.0,1940.0,15.0,8.0,4.7,2.5,116.8,6.1,5.91,11.1
2017,Illinois,168.0,12.0,2.0,10.0,0.0,0.167,185.0,378.0,-193.0,168.0,339.0,171.0,49.6,2098.0,8.0,19.0,2.4,5.6,98.1,6.2,4.14,12.5
2017,Rutgers,135.0,12.0,4.0,8.0,0.0,0.333,216.0,340.0,-124.0,135.0,275.0,140.0,49.1,1387.0,7.0,11.0,2.5,4.0,91.9,5.0,3.75,10.3
